id,property_number,item_description,account_code,account_name,fund_source,unit_cost,acquisition_date,office_id
3997,2025-01-05.020-0021-000,"split type 3 tonner; Kolin SN: 20211806-14244",1.06.05.020.00,"Office Equipment",01,76100.00,,
3998,2025-01-05.020-0022-000,"5 tonner, split type; floor mounted; Koppel SN: KL273088",1.06.05.020.00,"Office Equipment",01,103320.00,,
3999,2025-01-05.020-0023-000,"6 tonner, split type; floor mounted; Koppel SN: LL323286",1.06.05.020.00,"Office Equipment",01,103320.00,,
4000,2025-01-05.020-0024-000,"LED 50"" Smart TV; LG 50UK 6300 PTE SN: 807INJL4Z228",1.06.05.020.00,"Office Equipment",01,54990.00,,
4001,2025-01-05.020-0025-000,"LED 50"" Smart TV; LG 50UK 6300 PTE SN: 805INGQ1D216",1.06.05.020.00,"Office Equipment",01,54990.00,,
4002,2025-01-05.020-0026-000,"LED 50"" Smart TV; LG 50UK 6300 PTE SN: 805INDP3M210",1.06.05.020.00,"Office Equipment",01,54990.00,,
4003,2025-01-05.020-0027-000,"LED 50"" Smart TV; LG 50UK 6300 PTE SN: 807INJL10021",1.06.05.020.00,"Office Equipment",01,54990.00,,
4004,2025-01-05.020-0028-000,"Everest, 3 tonner; Inverter; floor mounted SN: 340624293018719060041",1.06.05.020.00,"Office Equipment",01,100168.00,,
4005,2025-01-05.020-0029-000,"Everest; 5 tonner inverter; floor mounted SN: 340719813098C210160019",1.06.05.020.00,"Office Equipment",01,137436.00,,
4006,2025-01-05.020-0030-000,"Everest; 5 tonner inverter; floor mounted SN: 340719813098C210160015",1.06.05.020.00,"Office Equipment",01,137436.00,,
4007,2025-01-05.020-0031-000,"Everest; 5 tonner inverter; floor mounted SN: 340719813098C210160012",1.06.05.020.00,"Office Equipment",01,137436.00,,
4008,2025-01-05.020-0032-000,"Everest; 5 tonner inverter; floor mounted SN: 340719813098C210160027",1.06.05.020.00,"Office Equipment",01,137436.00,,
4009,2025-01-05.020-0033-000,"Everest; 5 tonner inverter; floor mounted SN: ,340719813098C210160016",1.06.05.020.00,"Office Equipment",01,137436.00,,
4010,2025-01-05.020-0034-000,"Everest; 5 tonner inverter; floor mounted SN: 340719813098C210160018",1.06.05.020.00,"Office Equipment",01,137436.00,,
4011,2025-01-05.020-0035-000,"2.5M x 2M P 3.91 Indoor Full Color Led Screen: Module Specification; Pixel Pitch 3.91mm. Pixel Configuration: SMD2121; Module Resolution:64x64pixels; Scan Mode: 1/16 scan, Module Size: (WxH); 5pcs x 4pcs., Pixels Resolution (WxH): 896dotsx640dots, Brightness:?800cd/m2, Refresh Rates?384HZ, Viewing Angle: H: 140v: 120 Input Voltage: 200-240V, Max, Power Consumption: 600W/m2, Avg. Power Consumption: 200W/m@. IP Grade: IP43, Cabinet Material: die-casting aluminum. Includes: 1 unit video processors, 1 lot power cables, circuit breaker for LED Screen main supply, 1 lot customized rack with 5KVA AVR for power supply, 1 lot fabricated wall bracket for LED screen, 1 lot communication/signal cable, 1 lot additional fabricated mobile stand to combine the exixting LED screen for outdoor use",1.06.05.020.00,"Office Equipment",01,810204.00,,
4012,2025-01-05.020-0036-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209160B02038",1.06.05.020.00,"Office Equipment",01,50010.00,,
4013,2025-01-05.020-0037-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209160B02028",1.06.05.020.00,"Office Equipment",01,50010.00,,
4014,2025-01-05.020-0038-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209160B02036",1.06.05.020.00,"Office Equipment",01,50010.00,,
4015,2025-01-05.020-0039-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00907",1.06.05.020.00,"Office Equipment",01,50010.00,,
4016,2025-01-05.020-0040-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00952",1.06.05.020.00,"Office Equipment",01,50010.00,,
4017,2025-01-05.020-0041-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00476",1.06.05.020.00,"Office Equipment",01,50010.00,,
4018,2025-01-05.020-0042-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00485",1.06.05.020.00,"Office Equipment",01,50010.00,,
4019,2025-01-05.020-0043-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00936",1.06.05.020.00,"Office Equipment",01,50010.00,,
4020,2025-01-05.020-0044-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209160B02189",1.06.05.020.00,"Office Equipment",01,50010.00,,
4021,2025-01-05.020-0045-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209160B02195",1.06.05.020.00,"Office Equipment",01,50010.00,,
4022,2025-01-05.020-0046-000,"55 inch, 4K Smart Google TV- TCL Model: 55P635; SN: 2401ALY209179C00931",1.06.05.020.00,"Office Equipment",01,50010.00,,
4103,2025-01-05.020-0047-000,"Everest, 3 tonner; SN: 240062374015C140160054;",1.06.05.020.00,"Office Equipment",01,71500.00,,
4104,2025-01-05.020-0048-000,"Everest, 3 tonner; SN: AHU: 24006237015C140160030: ACCU: 24006237025C090160033z",1.06.05.020.00,"Office Equipment",01,71500.00,,
4105,2025-01-05.020-0049-000,"Everest, 3 tonner; SN: AHU: 240062374015C140160029; ACCU: 240062374025C090160039",1.06.05.020.00,"Office Equipment",01,71500.00,,
164,0-05-05.020-0001-000,"Model: DX-2430; SN:D215Z900597 (Gestetner)",1.06.05.020.00,"Office Equipment",05,125000.00,0000-00-00,
175,0-05-05.020-0002-000,"Ineo +280",1.06.05.020.00,"Office Equipment",05,300000.00,0000-00-00,
180,0-05-05.020-0003-000,"Gestetner MP2001L; S/N: E344M950268",1.06.05.020.00,"Office Equipment",05,78500.00,0000-00-00,
195,0-05-05.020-0004-000,"Gestetner MP-2014AD S/N:G616M550086",1.06.05.020.00,"Office Equipment",05,51000.00,0000-00-00,
221,0-05-05.020-0005-000,"Gestetner DX2430 SN: D214Z700509",1.06.05.020.00,"Office Equipment",05,145000.00,0000-00-00,
231,0-05-05.020-0006-000,"2.5 HP Wall Mounted-DAIKED; MODEL: FTKF60BVL SN: K001746",1.06.05.020.00,"Office Equipment",05,70000.00,0000-00-00,
237,0-05-05.020-0007-000,"GESTENER DX 2430, SN: D211Z100104",1.06.05.020.00,"Office Equipment",05,143000.00,0000-00-00,
407,0-05-05.020-0008-000,"Scanner; Epson; DS-7500; SN: PX5Z002570",1.06.05.020.00,"Office Equipment",05,58235.00,0000-00-00,
458,0-05-05.020-0009-000,"ACER Veriton X4690G, Intel Core i7, 12th Gen, 2TB HDD, 512 SSD, SN: DTVWSSP01T233019983000",1.06.05.020.00,"Office Equipment",05,75000.00,0000-00-00,
459,0-05-05.020-0010-000,"ACER Veriton X4690G, Intel Core i7, 12th Gen, 2TB HDD, 512 SSD, SN: DTVWSSP01T233019A43000",1.06.05.020.00,"Office Equipment",05,75000.00,0000-00-00,
475,0-05-05.020-0011-000,"ACER-C24-1750, Intel Core i5 12th Gen, 1TB SSD, SN: DQBJ3SP001251007A33000",1.06.05.020.00,"Office Equipment",05,60800.00,0000-00-00,
476,0-05-05.020-0012-000,"ACER-C24-1750, Intel Core i5 12th Gen, 1TB SSD, SN: DQBBJ3SP0012510078C3000",1.06.05.020.00,"Office Equipment",05,60800.00,0000-00-00,
477,0-05-05.020-0013-000,"ACER-C24-1750, Intel Core i5 12th Gen, 1TB SSD, SN: DQBJ3SP0012510077F3000",1.06.05.020.00,"Office Equipment",05,60800.00,0000-00-00,
478,0-05-05.020-0014-000,"ACER-C24-1750, Intel Core i5 12th Gen, 1TB SSD, SN: DQBJ3SP00125100783000",1.06.05.020.00,"Office Equipment",05,60800.00,0000-00-00,
480,0-05-05.020-0015-000,"ACER-C24-1750, Intel Core i5 12th Gen, 1TB SSD: SN: DQBJ3SP001251007863000",1.06.05.020.00,"Office Equipment",05,60800.00,0000-00-00,
481,0-05-05.020-0016-000,"ACER- TMP215-54-57HH, Intel Core i5, 11th generation, 8GB RAM, 500GB SSD, 500GB HDD SN: NXVVRSP0082480BCA17600",1.06.05.020.00,"Office Equipment",05,52417.00,0000-00-00,
482,0-05-05.020-0017-000,"ACER- TMP215-54-57HH, Intel Core i5, 11th generation, 8GB RAM, 500GB SSD, 500GB HDD SN: NXVVRSP0082480BC097600",1.06.05.020.00,"Office Equipment",05,52417.00,0000-00-00,
496,0-05-05.020-0018-000,"FUJITSU SCANNER FI-7700S SN: AV1AA00248",1.06.05.020.00,"Office Equipment",05,272674.00,0000-00-00,
497,0-05-05.020-0019-000,"HP- Model: CR0036D, SN: 8CC3222H5T",1.06.05.020.00,"Office Equipment",05,54000.00,0000-00-00,
499,0-05-05.020-0020-000,"ASUS- FX506H, SN: R3NRCX03D82911B",1.06.05.020.00,"Office Equipment",05,50394.00,0000-00-00,
500,0-05-05.020-0021-000,"ASUS- FX506H, SN: R3NRCX03E10311F",1.06.05.020.00,"Office Equipment",05,57734.00,0000-00-00,
502,0-05-05.020-0022-000,"Nikon- D5600 
24.2MP AF-P 18-55mm; 5.6mm; VR Lens Battery/64gb ; LENS SN:20093070
SN Unit: 8276604",1.06.05.020.00,"Office Equipment",05,51846.00,0000-00-00,
503,0-05-05.020-0023-000,"Gestetner MP2014AD SN: G612Z450058",1.06.05.020.00,"Office Equipment",05,68000.00,0000-00-00,
505,0-05-05.020-0024-000,"Alesis, SN: B52104231551674",1.06.05.020.00,"Office Equipment",05,52500.00,0000-00-00,
506,0-05-05.020-0025-000,"Alesis, SN: B52104231551669",1.06.05.020.00,"Office Equipment",05,52500.00,0000-00-00,
507,0-05-05.020-0026-000,"Amd Ryzen 5, Ryzeem 53600, 1TB SSD SN: MMTCBSP00113917EBE4220",1.06.05.020.00,"Office Equipment",05,68247.00,0000-00-00,
508,0-05-05.020-0027-000,"Amd Ryzen 5, Ryzeem 53600, 1TB SSD SN: MMTCBSP00113917EBC4220",1.06.05.020.00,"Office Equipment",05,68247.00,0000-00-00,
509,0-05-05.020-0028-000,"Amd Ryzen 5, Ryzeem 53600, 1TB SSD SN: MMTCBSP00113917EBA4220",1.06.05.020.00,"Office Equipment",05,68247.00,0000-00-00,
510,0-05-05.020-0029-000,"Koppel- Model: KV36FM-ARF21D Floor Mounted Inverter Aircon 3T; SN: 540H418420131110810512",1.06.05.020.00,"Office Equipment",05,100540.00,0000-00-00,
516,0-05-05.020-0030-000,"Koppel- Model: KV36FM-ARF21D Floor Mounted Inverter Aircon 3T; SN: 54H418420131110810332",1.06.05.020.00,"Office Equipment",05,100540.00,0000-00-00,
553,0-05-05.020-0031-000,"Koppel- Model: KV36FM-ARF21D Floor Mounted Inverter Aircon 3T; SN: 540H418420131110810414",1.06.05.020.00,"Office Equipment",05,93790.00,0000-00-00,
554,0-05-05.020-0032-000,"Koppel- Model: KV36FM-ARF21D Floor Mounted Inverter Aircon 3T; SN: 540H418420131110810322",1.06.05.020.00,"Office Equipment",05,93790.00,0000-00-00,
556,0-05-05.020-0033-000,"Gestetner MP2014AD SN: D212Z100004",1.06.05.020.00,"Office Equipment",05,103000.00,0000-00-00,
557,0-05-05.020-0034-000,"Gestetner, MP-2014AD, SN: G612ZC50046",1.06.05.020.00,"Office Equipment",05,64000.00,0000-00-00,
579,0-05-05.020-0035-000,"Floor Mounted; Split Type; 6HP; LG Model: APNQ60GT3E4; SN: 645323060S088C310NT",1.06.05.020.00,"Office Equipment",05,201075.00,0000-00-00,
580,0-05-05.020-0036-000,"Floor Mounted; Split Type; 6HP; LG Model: APNQ60GT3E4; SN: 645323060S070C310NT",1.06.05.020.00,"Office Equipment",05,201075.00,0000-00-00,
581,0-05-05.020-0037-000,"2hp, inverter, split type, wall mounted; SHARP Model: AH-X20ZF SN: 31004366",1.06.05.020.00,"Office Equipment",05,56758.00,0000-00-00,
582,0-05-05.020-0038-000,"2hp, inverter, split type, wall mounted; SHARP Model: AH-X20ZF SN: 31004416",1.06.05.020.00,"Office Equipment",05,56758.00,0000-00-00,
584,0-05-05.020-0039-000,"Koppel- Model: KV36FM-ARF21D Floor Mounted Inverter Aircon 3T; SN: 540H418420131110810281",1.06.05.020.00,"Office Equipment",05,99040.00,0000-00-00,
594,0-05-05.020-0040-000,"floor mounted split-type; 5 tonner; LG Model: APNQ60GT3E4 SN: 306KCQX0S084",1.06.05.020.00,"Office Equipment",05,201075.00,0000-00-00,
